LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID2163 ? ID2165,9,2163,2165,-1.0,NaN,7.279017061544955E-4,2.565853514194597,1792.5,148.02190117150639,51.03487467435533,0.0,
ID2171 ? ID2173,10,2171,2173,-1.0,4.3934472928336746E-4,6.93508371068304E-4,1.7476410950921262,2295.0,147.03157121762086,54.122373942351416,0.0,
ID2171 ? ID2176,10,2171,2176,-1.0,4.195199690762499E-4,9.25832953873227E-4,2.333099043760532,2295.0,148.72095760954323,53.481572207484305,0.0,
ID2169 ? ID2171,10,2169,2171,-1.0,NaN,0.002368390478120104,1.5631377155592687,705.0,147.20633532713006,52.72426106627772,0.0,
ID2180 ? ID2182,11,2180,2182,-1.0,NaN,0.001883845445943719,0.9607611774312966,915.0,137.76907341363255,84.29831018427546,0.0,
ID2182 ? ID2187,11,2182,2187,-1.0,1.5882165224379935E-4,0.0025631599688053235,6.113136525600696,2362.5,134.2737912234483,84.58958370012415,0.0,
ID2182 ? ID2184,11,2182,2184,-1.0,2.8496808313463847E-4,0.0015080615122377002,3.596726706686915,2362.5,135.671904099522,84.93911191914258,0.0,
ID2193 ? ID2195,12,2193,2195,-1.0,7.526328757816059E-4,0.0010220123363111867,1.747641095092129,2175.0,144.6431283876616,68.86081384429502,0.0,
ID2191 ? ID2193,12,2191,2193,-1.0,NaN,7.925809955066617E-4,0.5825470316973963,952.5,145.5752036383774,69.21034206331345,0.0,
ID2193 ? ID2198,12,2193,2198,-1.0,4.1058995969258137E-4,0.0017328644847897279,3.872952123505042,2437.5,143.47803432426684,68.86081384429502,0.0,
ID2205 ? ID2207,13,2205,2207,-1.0,0.0025715959176253857,0.003850468460903167,3.9852348570347775,3037.5,104.6221473100519,45.32591376372105,0.0,
ID2203 ? ID2205,13,2203,2205,-1.0,NaN,0.0013855570228817715,3.0759365907975327,1410.0,104.79691141956113,46.257989014436845,0.0,
ID2205 ? ID2211,13,2205,2211,-1.0,0.0028338503620071853,0.004345240050112689,4.497323451866634,3037.5,105.20469434174927,45.5589325764,0.0,
ID2217 ? ID2219,14,2217,2219,-1.0,6.526507358598798E-4,0.002374767501230437,5.699442002953049,2355.0,132.2348766125075,51.20963878386454,0.0,
ID2217 ? ID2222,14,2217,2222,-1.0,6.683822177804778E-4,7.902648848159981E-4,1.8966357235583953,2355.0,129.38039615719038,48.70468654756583,0.0,
ID2215 ? ID2217,14,2215,2217,-1.0,NaN,0.002864436403838904,1.074163651439589,967.5,130.42898081424565,48.93770536024478,0.0,
ID2227 ? ID2235,15,2227,2235,-1.0,4.094523122880032E-4,9.829460142410816E-4,2.4770239558875256,2295.0,138.0020922263115,38.277094680182806,0.0,
ID2227 ? ID2229,15,2227,2229,-1.0,4.8821971659719094E-5,7.750212466433699E-4,1.953053541541292,2295.0,138.118601632651,37.053745913618314,0.0,
ID2225 ? ID2227,15,2225,2227,-1.0,NaN,0.0012585649883729982,1.3026147629660532,517.5,136.54572464706808,37.461528835806476,0.0,
ID2240 ? ID2242,16,2240,2242,-1.0,0.0015602163347073082,0.0015725064684738443,2.6182232700089507,2542.5,166.31387796680397,37.053745913618314,0.0,
ID2238 ? ID2240,16,2238,2240,-1.0,NaN,2.3157595786063147E-4,0.2605229525932104,1147.5,166.89642499850135,38.102330570673594,0.0,
ID2240 ? ID2245,16,2240,2245,-1.0,0.0018657409957641077,0.002658277660259671,4.266535644716772,2512.5,165.2652933097487,36.93723650727884,0.0,
ID2251 ? ID2256,17,2251,2256,-1.0,2.3974393795695E-4,0.002452822639436585,6.806582824436524,2167.5,119.59360602467447,93.21127976924531,0.0,
ID2251 ? ID2253,17,2251,2253,-1.0,5.212401197290566E-4,0.00191482755893563,5.313646476046373,2167.5,120.8752094944087,91.1723651583045,0.0,
ID2249 ? ID2251,17,2249,2251,-1.0,NaN,0.0012674552506871,0.988615095535938,390.0,123.32190702753768,92.45396862803872,0.0,
ID2298 ? ID2300,18,2298,2300,-1.0,NaN,8.801240539883057E-4,0.5940837364421063,622.5,182.46863533956184,114.03642592268946,0.0,
ID2300 ? ID2302,18,2300,2302,-1.0,8.15785314153631E-4,5.255135406472727E-4,1.3637076379796729,2257.5,181.88608830786444,113.97817121951971,0.0,
ID2300 ? ID2305,18,2300,2305,-1.0,4.884486172524234E-4,0.002712501952131192,7.038942565780443,2257.5,179.43939077473547,112.05576601491838,0.0,
ID2308 ? ID2310,19,2308,2310,-1.0,NaN,0.0011375759017696373,0.8873092033803172,645.0,170.81769470561431,121.60953733475534,0.0,
ID2310 ? ID2312,19,2310,2312,-1.0,0.0011856687002108307,0.0013085089775163388,3.2974426233411736,2295.0,170.11863826757747,120.6192073808698,0.0,
ID2310 ? ID2315,19,2310,2315,-1.0,7.981695340314606E-4,0.0025907486028639007,6.528686479217029,2295.0,167.73019543761822,121.90081085060402,0.0,
ID2331 ? ID2336,20,2331,2336,-1.0,0.026099757626237653,0.012132900708039454,0.9099675531029591,3517.5,193.1292460196238,92.24916693720762,0.0,
ID2321 ? ID2323,20,2321,2323,-1.0,0.0011239181669198566,7.64696178521804E-4,1.732036844351886,1942.5,195.2846700369041,100.23006127146166,0.0,
ID2331 ? ID2333,20,2331,2333,-1.0,0.004107370413650345,0.009320752507158166,0.6990564380368625,3517.5,193.47877423864222,91.60836520234051,0.0,
ID2319 ? ID2321,20,2319,2321,-1.0,NaN,0.0014082836118745556,0.823845912946615,517.5,195.517688849583,99.70576894293401,0.0,
ID2323 ? ID2325,20,2323,2325,-1.0,0.002877742018570331,0.00485455859747816,2.330188126789517,3315.0,193.7117930513212,100.11355186512219,0.0,
ID2321 ? ID2331,20,2321,2331,-1.0,6.505438401552467E-4,0.0030222792347117298,8.069485556680318,2145.0,194.70212300520672,95.8027038305616,0.0,
ID2323 ? ID2328,20,2323,2328,-1.0,0.0010267424937367114,0.004003171572630575,1.9215223548626759,3315.0,193.7117930513212,101.04562711583799,0.0,
ID2344 ? ID2346,21,2344,2346,-1.0,2.5188924864655567E-5,6.407566832466106E-4,1.1053052786004032,2692.5,142.50590896512188,94.69586447033659,0.0,
ID2342 ? ID2352,21,2342,2352,-1.0,0.003332995109984062,0.002589097918655025,2.3301881267895226,1275.0,143.14671069998894,96.03572264324055,0.0,
ID2352 ? ID2357,21,2352,2357,-1.0,4.342861670518771E-4,0.0019268931660870933,3.526214493939381,2640.0,140.70001316686,97.2008167066353,0.0,
ID2352 ? ID2354,21,2352,2354,-1.0,6.145851245090144E-4,3.2463592155304073E-4,0.5940837364420646,2640.0,142.15638074610342,96.90954319078662,0.0,
ID2342 ? ID2344,21,2342,2344,-1.0,0.0020675570459574265,8.439813744141413E-4,0.8482012812862121,1327.5,143.43798421583767,94.98713798618527,0.0,
ID2340 ? ID2342,21,2340,2342,-1.0,NaN,6.337276253435629E-4,0.494307547767979,435.0,143.67100302851662,95.27841150203398,0.0,
ID2344 ? ID2349,21,2344,2349,-1.0,6.884752052519138E-4,0.0012903820769261283,2.225909082697571,2692.5,142.91369188731002,93.76378921962079,0.0,
ID2360 ? ID2362,22,2360,2362,-1.0,NaN,6.671952621050862E-4,0.4803805887156621,855.0,166.91462959324187,91.66661990551025,0.0,
ID2362 ? ID2364,22,2362,2364,-1.0,6.329222874380078E-4,0.0012124741233137534,2.837189448554183,2385.0,167.61368603127875,90.38501643577601,0.0,
ID2362 ? ID2367,22,2362,2367,-1.0,8.859396174755738E-4,0.0019564501199227356,4.578093280619202,2385.0,166.56510137422345,89.51119588822996,0.0,
ID2371 ? ID2373,23,2371,2373,-1.0,NaN,6.877250175273242E-4,1.4029590357557415,2040.0,156.48703772585884,103.37581524262748,0.0,
ID2373 ? ID2375,23,2373,2375,-1.0,0.0014187008717353696,0.001997202213203915,0.988615095535938,3307.5,156.89482064804702,102.32723058557221,0.0,
ID2373 ? ID2378,23,2373,2378,-1.0,0.0043500692532595486,0.0029492094487500596,1.4598586771312796,3307.5,155.9044906941615,103.02628702360906,0.0,
ID2382 ? ID2384,24,2382,2384,-1.0,NaN,1.1592975755171612E-4,0.11650940633947471,907.5,183.0511823712592,121.08524500622771,0.0,
ID2394 ? ID2396,24,2394,2396,-1.0,0.002915977654218266,0.0035944887108956417,2.2106105572008197,3247.5,178.21604200817097,122.71637669498034,0.0,
ID2386 ? ID2388,24,2386,2388,-1.0,0.002546043608041743,0.0026198879336932616,2.515092416345531,3075.0,182.46863533956184,120.32793386502111,0.0,
ID2394 ? ID2399,24,2394,2399,-1.0,0.0036873595774571362,0.004983551158056313,3.0648839622046324,3247.5,178.79858903986835,122.25033906962246,0.0,
ID2384 ? ID2386,24,2384,2386,-1.0,9.343027154380409E-4,4.397011858113148E-4,0.521045905186408,2002.5,182.87641826175,121.31826381890664,0.0,
ID2386 ? ID2391,24,2386,2391,-1.0,0.00258390571326989,0.0037130233527630776,3.5645024186525545,3075.0,182.4103806363921,119.80364153649347,0.0,
ID2384 ? ID2394,24,2384,2394,-1.0,3.557388790496582E-4,0.003382463362378271,5.175168944438755,2175.0,180.77924894763942,122.42510317913167,0.0,
ID2402 ? ID2404,25,2402,2404,-1.0,NaN,7.30495423292969E-4,0.6793607436624611,1245.0,193.07099131645407,121.02699030305797,0.0,
ID2404 ? ID2406,25,2404,2406,-1.0,9.606092653280385E-4,0.0010279868420370898,1.8966357235584306,2632.5,192.197170768908,120.67746208403953,0.0,
ID2404 ? ID2409,25,2404,2409,-1.0,6.479813029479334E-4,0.001152356180990335,2.126097153927168,2632.5,191.84764254988954,121.14349970939745,0.0,
