LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID2340 ? ID2345,22,2340,2345,-1.0,0.002182156857578992,0.007961036107505976,4.657206122890996,3277.5,144.10292989531558,90.20752494771745,0.0,
ID2349 ? ID2351,23,2349,2351,-1.0,NaN,0.007666767208795439,0.4600060325277263,1485.0,180.1059332003913,111.88206027077311,0.0,
ID2351 ? ID2353,23,2351,2353,-1.0,0.0011553336052294134,0.0035144726072680117,7.222241207935764,2542.5,178.65126640018622,108.7545266503322,0.0,
ID2351 ? ID2356,23,2351,2356,-1.0,0.0015195751666997942,0.002373202824073939,4.876931803471944,2542.5,177.99666634009395,111.22746021068085,0.0,
ID2384 ? ID2386,24,2384,2386,-1.0,NaN,0.009546944448456968,12.172354171782633,1522.5,57.622988623123675,85.11619114699965,0.0,
ID2386 ? ID2391,24,2386,2391,-1.0,1.4310120402870213E-4,0.007954636595989044,11.216037600344551,2865.0,59.441322123380026,96.60805886861979,0.0,
ID2386 ? ID2388,24,2386,2388,-1.0,6.278398491064958E-5,0.008785638148155151,12.387749788898764,2865.0,60.16865552348257,97.11719224869157,0.0,
ID2395 ? ID2397,25,2395,2397,-1.0,NaN,0.00608313903576785,6.387295987556243,3045.0,59.73225548342104,102.06305936938884,0.0,
ID2400 ? ID2402,26,2400,2402,-1.0,NaN,0.004489827770325281,9.293943484573331,2280.0,23.292852138283823,116.68246071144988,0.0,
ID2426 ? ID2432,27,2426,2432,-1.0,0.0011521779888631358,0.004488457129273953,3.702977131651011,3157.5,151.8853972764128,40.67612040073451,0.0,
ID2426 ? ID2428,27,2426,2428,-1.0,1.1580423560737727E-5,0.009102447551442794,7.509519229940305,3157.5,153.7764641166794,38.27592018039613,0.0,
ID2424 ? ID2426,27,2424,2426,-1.0,NaN,0.001282375754544391,0.8848392706356298,2400.0,153.12186405658707,42.4217205609806,0.0,
ID2436 ? ID2438,28,2436,2438,-1.0,NaN,0.011246914929066657,3.374074478719997,3420.0,149.6306637360949,34.348319819842416,0.0,
ID2444 ? ID2449,29,2444,2449,-1.0,3.060042378236743E-4,0.0018690971913899407,2.1868437139262307,2985.0,143.08466313517204,30.566186139309217,0.0,
ID2442 ? ID2444,29,2442,2444,-1.0,NaN,0.0016330287379007719,1.518716726247718,1935.0,142.93919645515155,32.38451963956557,0.0,
ID2444 ? ID2446,29,2444,2446,-1.0,0.0016711831615580546,0.0036111388121480574,3.3583590952976934,2865.0,141.55726299495672,31.14805285939125,0.0,
ID2521 ? ID2523,30,2521,2523,-1.0,0.0012008658522850123,0.006009330932251544,8.292876686507132,2880.0,214.9452030653029,174.21453265956072,0.0,
ID2519 ? ID2521,30,2519,2521,-1.0,NaN,0.0014456594888314013,0.9758201549611959,1852.5,216.90900324557978,177.8511996600734,0.0,
ID2521 ? ID2527,30,2521,2527,-1.0,0.0010405978567515498,0.005613549465531562,7.746698262433555,2880.0,214.29060300521064,174.869132719653,0.0,
